class_id,student_id,score
417,8290,7.5
417,8291,1.2
417,8292,4.0
417,8293,2.0
417,8294,4.7
417,8295,4.7
417,8296,9.5
417,8297,3.6
417,8298,9.2
417,8299,2.1
417,8300,3.7
418,8301,4.8
418,8302,7.3
418,8303,6.6
418,8304,2.8
418,8305,5.0
418,8306,7.0
418,8307,1.8
418,8308,0.8
418,8309,1.2
418,8310,5.7
418,8311,8.0
418,8312,1.8
418,8313,9.6
418,8314,0.8
418,8315,8.9
418,8316,4.7
418,8317,3.0
418,8318,0.3
418,8319,9.0
418,8320,6.0
419,8321,1.7
419,8322,1.4
419,8323,4.3
419,8324,2.0
419,8325,0.7
419,8326,4.4
419,8327,8.3
419,8328,3.0
419,8329,10.0
419,8330,2.9
419,8331,1.8
419,8332,8.4
419,8333,4.8
419,8334,9.6
419,8335,5.6
419,8336,7.6
419,8337,9.9
419,8338,5.3
419,8339,8.2
419,8340,6.3
420,8341,5.2
420,8342,0.6
420,8343,4.0
420,8344,9.1
420,8345,2.8
420,8346,0.9
420,8347,1.3
420,8348,9.5
420,8349,0.6
420,8350,6.5
420,8351,5.8
420,8352,5.2
420,8353,2.1
420,8354,9.1
420,8355,6.0
420,8356,4.7
420,8357,9.1
420,8358,0.5
420,8359,8.8
420,8360,5.2
421,8361,8.1
421,8362,7.7
421,8363,4.4
421,8364,7.4
421,8365,2.6
421,8366,3.6
421,8367,1.3
421,8368,7.1
421,8369,0.5
421,8370,0.8
421,8371,7.7
421,8372,6.6
421,8373,1.3
421,8374,8.0
421,8375,0.8
421,8376,2.9
421,8377,1.8
421,8378,1.6
421,8379,4.3
421,8380,0.1
422,8381,0.1
422,8382,5.7
422,8383,4.5
422,8384,3.6
422,8385,3.5
422,8386,7.1
422,8387,7.8
422,8388,2.9
422,8389,5.8
422,8390,2.9
422,8391,1.9
422,8392,1.8
422,8393,4.4
422,8394,4.8
422,8395,2.7
422,8396,5.5
422,8397,8.0
422,8398,9.5
422,8399,1.1
422,8400,0.3
423,8401,5.6
423,8402,1.9
423,8403,6.8
423,8404,6.2
423,8405,2.5
423,8406,6.2
423,8407,2.9
423,8408,8.5
423,8409,3.6
423,8410,7.3
423,8411,5.7
423,8412,3.0
423,8413,6.7
423,8414,6.8
423,8415,0.1
423,8416,0.8
423,8417,4.0
423,8418,7.7
423,8419,9.2
423,8420,4.5
424,8421,4.5
424,8422,3.1
424,8423,1.4
424,8424,7.3
424,8425,9.7
424,8426,7.3
424,8427,10.0
424,8428,6.4
424,8429,8.8
424,8430,2.8
424,8431,3.1
424,8432,6.8
424,8433,1.9
424,8434,10.0
424,8435,2.3
424,8436,7.8
424,8437,4.5
424,8438,4.3
424,8439,1.9
424,8440,6.0
425,8441,5.2
425,8442,1.8
425,8443,3.6
425,8444,3.8
425,8445,6.7
425,8446,5.6
425,8447,2.6
425,8448,7.5
425,8449,8.2
425,8450,3.5
425,8451,8.4
425,8452,2.1
425,8453,3.0
425,8454,1.0
425,8455,2.2
425,8456,6.7
425,8457,6.3
425,8458,7.9
425,8459,0.1
425,8460,1.9
426,8461,1.3
426,8462,1.6
426,8463,9.3
426,8464,2.2
426,8465,1.1
426,8466,9.1
426,8467,0.8
426,8468,8.6
426,8469,1.2
426,8470,8.3
426,8471,6.5
426,8472,0.2
426,8473,6.9
426,8474,6.6
426,8475,5.3
426,8476,7.9
426,8477,8.3
426,8478,3.3
426,8479,4.4
426,8480,2.5
427,8481,3.6
427,8482,3.7
427,8483,3.1
427,8484,0.2
427,8485,2.9
427,8486,3.0
427,8487,9.2
427,8488,8.0
427,8489,7.2
427,8490,1.0
427,8491,1.0
427,8492,9.3
427,8493,1.4
427,8494,8.7
427,8495,6.4
427,8496,2.6
427,8497,8.2
427,8498,0.8
427,8499,7.7
427,8500,8.2
428,8501,9.5
428,8502,3.1
428,8503,5.8
428,8504,4.4
428,8505,6.1
428,8506,3.9
428,8507,9.0
428,8508,4.7
428,8509,7.2
428,8510,9.5
428,8511,3.7
428,8512,1.3
428,8513,5.1
428,8514,7.6
428,8515,5.6
428,8516,3.7
428,8517,3.8
428,8518,3.8
428,8519,2.1
428,8520,8.9
429,8521,1.3
429,8522,9.4
429,8523,5.3
429,8524,9.8
429,8525,3.7
429,8526,0.1
429,8527,9.6
429,8528,8.8
429,8529,6.9
429,8530,6.5
429,8531,6.6
429,8532,2.1
429,8533,6.9
429,8534,7.7
429,8535,5.3
429,8536,2.4
429,8537,6.4
429,8538,8.6
429,8539,7.3
429,8540,9.3
430,8541,5.1
430,8542,5.2
430,8543,0.1
430,8544,3.3
430,8545,0.3
430,8546,5.0
430,8547,2.1
430,8548,0.4
430,8549,5.5
430,8550,4.8
430,8551,8.3
430,8552,1.1
430,8553,10.0
430,8554,5.1
430,8555,7.6
430,8556,5.5
430,8557,7.5
430,8558,6.2
430,8559,3.7
430,8560,7.8
431,8561,0.0
431,8562,4.0
431,8563,9.1
431,8564,7.5
431,8565,6.8
431,8566,5.0
431,8567,3.1
431,8568,5.9
431,8569,9.5
431,8570,3.2
431,8571,1.8
431,8572,4.7
431,8573,6.8
431,8574,4.1
431,8575,4.0
431,8576,5.6
431,8577,5.2
431,8578,8.5
431,8579,2.0
431,8580,7.9
432,8581,8.8
432,8582,1.7
432,8583,6.8
432,8584,3.9
432,8585,5.2
432,8586,7.9
432,8587,5.4
432,8588,3.6
432,8589,8.3
432,8590,7.1
432,8591,8.8
432,8592,2.0
432,8593,8.0
432,8594,2.6
432,8595,9.9
432,8596,6.0
432,8597,4.4
432,8598,4.9
432,8599,5.7
432,8600,0.6
433,8601,8.8
433,8602,9.3
433,8603,4.8
433,8604,7.4
433,8605,1.4
433,8606,0.6
433,8607,0.4
433,8608,2.5
433,8609,2.8
433,8610,0.7
433,8611,5.5
433,8612,0.2
433,8613,4.0
433,8614,7.3
433,8615,9.4
433,8616,7.0
433,8617,6.8
433,8618,2.7
433,8619,7.5
433,8620,7.2
434,8621,6.7
434,8622,8.8
434,8623,4.2
434,8624,6.1
434,8625,3.6
434,8626,0.1
434,8627,6.2
434,8628,6.7
434,8629,3.1
434,8630,5.2
434,8631,8.9
434,8632,9.0
434,8633,3.3
434,8634,8.3
434,8635,1.7
434,8636,6.5
434,8637,8.1
434,8638,6.9
434,8639,0.7
434,8640,8.9
435,8641,9.4
435,8642,5.3
435,8643,3.3
435,8644,7.6
435,8645,4.4
435,8646,2.2
435,8647,9.1
435,8648,1.2
435,8649,8.1
435,8650,7.6
435,8651,1.7
435,8652,3.1
435,8653,0.1
435,8654,6.8
435,8655,8.6
435,8656,1.8
435,8657,6.8
435,8658,2.3
435,8659,2.6
435,8660,8.0
436,8661,5.4
436,8662,4.8
436,8663,0.5
436,8664,1.2
436,8665,7.5
436,8666,9.5
436,8667,0.0
436,8668,2.6
436,8669,6.9
436,8670,2.2
436,8671,2.0
436,8672,9.6
436,8673,4.7
436,8674,7.6
436,8675,5.4
436,8676,5.0
436,8677,6.1
436,8678,3.0
436,8679,8.5
436,8680,5.2
437,8681,2.0
437,8682,5.7
437,8683,5.6
437,8684,9.3
437,8685,5.6
437,8686,8.5
437,8687,0.5
437,8688,4.2
437,8689,3.4
437,8690,3.8
437,8691,3.1
437,8692,0.2
437,8693,6.5
437,8694,7.8
437,8695,6.4
437,8696,3.5
437,8697,6.1
437,8698,8.0
437,8699,6.6
437,8700,4.0
438,8701,2.3
438,8702,8.2
438,8703,7.0
438,8704,7.5
438,8705,7.6
438,8706,6.8
438,8707,1.6
438,8708,0.5
438,8709,1.3
438,8710,6.5
438,8711,0.0
438,8712,7.8
438,8713,9.5
438,8714,5.0
438,8715,6.5
438,8716,2.2
438,8717,8.2
438,8718,0.9
438,8719,8.7
438,8720,0.1
439,8721,5.9
439,8722,9.9
439,8723,1.9
439,8724,2.7
439,8725,4.1
439,8726,3.7
439,8727,9.7
439,8728,2.7
439,8729,6.5
439,8730,4.3
439,8731,3.6
439,8732,0.1
439,8733,0.7
439,8734,3.8
439,8735,6.4
439,8736,8.4
439,8737,7.5
439,8738,1.7
439,8739,3.7
439,8740,1.7
440,8741,6.7
440,8742,7.3
440,8743,6.8
440,8744,7.0
440,8745,2.0
440,8746,6.4
440,8747,0.0
440,8748,5.8
440,8749,0.2
440,8750,3.9
440,8751,0.7
440,8752,7.8
440,8753,4.7
440,8754,4.8
440,8755,1.5
440,8756,6.3
440,8757,6.6
440,8758,3.8
440,8759,3.2
440,8760,7.1
441,8761,9.4
441,8762,6.2
441,8763,5.0
441,8764,3.8
441,8765,2.1
441,8766,6.8
441,8767,9.5
441,8768,4.9
441,8769,2.6
441,8770,6.5
441,8771,5.5
441,8772,2.9
441,8773,5.1
441,8774,2.3
441,8775,2.3
441,8776,4.5
441,8777,7.8
441,8778,2.7
441,8779,2.6
441,8780,7.8
442,8781,2.8
442,8782,9.1
442,8783,4.2
442,8784,0.9
442,8785,3.5
442,8786,1.5
442,8787,6.5
442,8788,4.5
442,8789,3.7
442,8790,3.4
442,8791,9.7
442,8792,3.2
442,8793,7.8
442,8794,7.6
442,8795,4.8
442,8796,9.1
442,8797,0.4
442,8798,4.1
442,8799,1.8
442,8800,8.1
443,8801,8.7
443,8802,4.8
443,8803,3.3
443,8804,0.9
443,8805,6.2
443,8806,3.1
443,8807,2.5
443,8808,7.5
443,8809,2.9
443,8810,9.8
443,8811,6.7
443,8812,7.1
443,8813,3.8
443,8814,5.8
443,8815,0.8
443,8816,6.4
443,8817,9.6
443,8818,7.7
443,8819,5.8
443,8820,1.5
444,8821,3.2
444,8822,6.5
444,8823,0.4
444,8824,9.4
444,8825,9.2
444,8826,6.4
444,8827,4.5
444,8828,7.1
444,8829,3.9
444,8830,7.8
444,8831,0.7
444,8832,9.0
444,8833,3.0
444,8834,1.3
444,8835,3.7
444,8836,2.2
444,8837,6.4
444,8838,8.2
444,8839,8.6
444,8840,0.9
445,8841,3.6
445,8842,4.1
445,8843,5.3
445,8844,1.1
445,8845,5.0
445,8846,5.9
445,8847,0.2
445,8848,1.4
445,8849,3.6
445,8850,4.2
445,8851,6.4
445,8852,2.4
445,8853,9.8
445,8854,0.6
445,8855,7.6
445,8856,3.3
445,8857,8.4
445,8858,4.2
445,8859,1.9
445,8860,7.9
446,8861,3.9
446,8862,9.8
446,8863,2.3
446,8864,8.4
446,8865,0.6
446,8866,4.8
446,8867,0.1
446,8868,9.5
446,8869,8.8
446,8870,2.4
446,8871,9.7
446,8872,9.9
446,8873,9.3
446,8874,4.6
446,8875,5.8
446,8876,8.6
446,8877,9.5
446,8878,6.9
446,8879,1.3
446,8880,6.3
447,8881,4.4
447,8882,4.5
447,8883,3.5
447,8884,5.1
447,8885,6.6
447,8886,8.7
447,8887,9.7
447,8888,3.1
447,8889,4.5
447,8890,6.0
447,8891,1.0
447,8892,7.5
447,8893,7.6
447,8894,10.0
447,8895,5.9
447,8896,5.3
447,8897,8.4
447,8898,5.6
447,8899,5.9
447,8900,4.8
448,8901,2.4
448,8902,5.0
448,8903,5.0
448,8904,0.5
448,8905,8.0
448,8906,3.8
448,8907,9.8
448,8908,4.1
448,8909,1.0
448,8910,9.8
448,8911,9.3
448,8912,9.1
448,8913,4.0
448,8914,0.0
448,8915,7.4
448,8916,4.0
448,8917,0.6
448,8918,1.9
448,8919,8.3
448,8920,4.4
449,8921,3.7
449,8922,1.1
449,8923,5.8
449,8924,3.0
449,8925,0.7
449,8926,7.2
449,8927,7.8
449,8928,1.5
449,8929,5.1
449,8930,8.5
449,8931,6.9
449,8932,4.0
449,8933,6.4
449,8934,0.1
449,8935,7.4
449,8936,7.8
449,8937,6.1
449,8938,1.7
449,8939,2.6
449,8940,3.3
450,8941,5.9
450,8942,1.7
450,8943,0.6
450,8944,5.8
450,8945,5.4
450,8946,0.4
450,8947,0.8
450,8948,5.5
450,8949,4.2
450,8950,3.4
450,8951,0.2
450,8952,4.7
450,8953,8.5
450,8954,5.7
450,8955,4.9
450,8956,9.8
450,8957,2.0
450,8958,3.4
450,8959,5.1
450,8960,7.3
451,8961,4.1
451,8962,3.7
451,8963,8.9
451,8964,8.5
451,8965,9.6
451,8966,0.3
451,8967,8.4
451,8968,2.1
451,8969,1.6
451,8970,6.1
451,8971,9.1
451,8972,7.8
451,8973,5.2
451,8974,8.3
451,8975,6.7
451,8976,6.0
451,8977,1.1
451,8978,8.2
451,8979,7.3
451,8980,3.4
452,8981,9.1
452,8982,2.5
452,8983,7.7
452,8984,0.4
452,8985,3.9
452,8986,5.0
452,8987,0.6
452,8988,2.9
452,8989,5.5
452,8990,6.5
452,8991,0.8
452,8992,5.4
452,8993,2.2
452,8994,3.2
452,8995,6.0
452,8996,4.7
452,8997,4.7
452,8998,1.1
452,8999,3.6
452,9000,1.4
453,9001,0.6
453,9002,8.4
453,9003,4.9
453,9004,1.3
453,9005,0.8
453,9006,1.4
453,9007,9.7
453,9008,7.5
453,9009,2.3
453,9010,9.0
453,9011,7.0
453,9012,5.9
453,9013,3.7
453,9014,4.2
453,9015,9.2
453,9016,3.0
453,9017,9.3
453,9018,4.5
453,9019,4.6
453,9020,7.2
454,9021,2.6
454,9022,9.2
454,9023,7.1
454,9024,6.8
454,9025,0.4
454,9026,10.0
454,9027,6.9
454,9028,6.3
454,9029,4.5
454,9030,5.6
454,9031,0.2
454,9032,4.9
454,9033,7.2
454,9034,9.4
454,9035,0.4
454,9036,8.4
454,9037,9.4
454,9038,7.5
454,9039,0.5
454,9040,0.9
455,9041,7.3
455,9042,9.8
455,9043,4.4
455,9044,0.4
455,9045,0.4
455,9046,2.2
455,9047,0.7
455,9048,3.0
455,9049,8.2
455,9050,0.3
455,9051,1.7
455,9052,9.8
455,9053,7.0
455,9054,1.9
455,9055,3.4
455,9056,6.7
455,9057,5.9
455,9058,6.4
455,9059,3.6
455,9060,5.7
456,9061,0.1
456,9062,5.3
456,9063,3.5
456,9064,1.7
456,9065,0.6
456,9066,5.1
456,9067,2.2
456,9068,9.3
456,9069,1.7
456,9070,7.7
456,9071,9.4
456,9072,3.7
456,9073,1.6
456,9074,1.6
456,9075,8.4
456,9076,5.8
456,9077,8.9
456,9078,7.3
456,9079,9.9
456,9080,0.4
457,9081,4.3
457,9082,0.6
457,9083,6.2
457,9084,7.8
457,9085,6.2
457,9086,1.8
457,9087,0.1
457,9088,5.5
457,9089,2.4
457,9090,4.5
457,9091,5.8
457,9092,0.3
457,9093,3.6
457,9094,4.1
457,9095,2.3
457,9096,8.6
457,9097,3.8
457,9098,8.5
457,9099,1.2
457,9100,4.0
458,9101,8.2
458,9102,4.8
458,9103,8.0
458,9104,2.7
458,9105,4.4
458,9106,4.3
458,9107,9.2
458,9108,2.2
458,9109,5.3
458,9110,2.8
458,9111,8.9
458,9112,3.5
458,9113,3.3
458,9114,6.5
458,9115,6.1
458,9116,2.6
458,9117,1.1
458,9118,1.5
458,9119,5.0
458,9120,4.4
459,9121,0.5
459,9122,1.7
459,9123,9.3
459,9124,0.0
459,9125,1.6
459,9126,0.2
459,9127,6.0
459,9128,7.9
459,9129,7.5
459,9130,2.9
459,9131,5.4
459,9132,8.5
459,9133,5.0
459,9134,1.9
459,9135,4.3
459,9136,3.6
459,9137,8.2
459,9138,0.7
459,9139,6.6
459,9140,1.0
460,9141,8.3
460,9142,2.9
460,9143,1.0
460,9144,1.4
460,9145,4.4
460,9146,7.4
460,9147,3.2
460,9148,1.2
460,9149,7.3
460,9150,5.2
460,9151,0.4
460,9152,3.5
460,9153,6.9
460,9154,9.2
460,9155,1.5
460,9156,4.7
460,9157,0.6
460,9158,2.2
460,9159,7.8
460,9160,7.1
461,9161,9.9
461,9162,6.9
461,9163,8.9
461,9164,2.7
461,9165,8.6
461,9166,9.3
461,9167,2.1
461,9168,7.2
461,9169,0.6
461,9170,0.3
461,9171,1.8
461,9172,5.7
461,9173,7.1
461,9174,5.0
461,9175,8.2
461,9176,2.0
461,9177,2.3
461,9178,3.0
461,9179,5.3
461,9180,8.9
462,9181,2.0
462,9182,7.2
462,9183,5.8
462,9184,5.7
462,9185,1.0
462,9186,7.4
462,9187,7.4
462,9188,7.7
462,9189,8.6
462,9190,0.1
462,9191,6.1
462,9192,8.4
462,9193,4.9
462,9194,4.4
462,9195,9.4
462,9196,3.8
462,9197,7.6
462,9198,1.4
462,9199,0.5
462,9200,9.3
463,9201,8.3
463,9202,0.4
463,9203,2.2
463,9204,3.7
463,9205,9.6
463,9206,0.1
463,9207,1.8
463,9208,3.5
463,9209,2.6
463,9210,6.2
463,9211,0.6
463,9212,5.7
463,9213,4.0
463,9214,6.6
463,9215,6.8
463,9216,0.7
463,9217,4.1
463,9218,7.6
463,9219,4.4
463,9220,2.4
464,9221,3.2
464,9222,10.0
464,9223,9.8
464,9224,8.2
464,9225,0.8
464,9226,5.1
464,9227,7.8
464,9228,4.7
464,9229,9.3
464,9230,6.9
464,9231,8.1
464,9232,4.0
464,9233,9.8
464,9234,4.9
464,9235,0.0
464,9236,5.5
464,9237,9.0
464,9238,8.0
464,9239,6.8
464,9240,0.8
465,9241,1.1
465,9242,6.4
465,9243,2.3
465,9244,2.1
465,9245,2.9
465,9246,3.2
465,9247,5.8
465,9248,5.4
465,9249,6.7
465,9250,7.2
465,9251,8.0
465,9252,2.6
465,9253,3.6
465,9254,2.6
465,9255,0.6
465,9256,2.6
465,9257,0.6
465,9258,4.2
465,9259,3.9
465,9260,4.4
466,9261,4.4
466,9262,8.0
466,9263,8.3
466,9264,6.7
466,9265,8.2
466,9266,9.8
466,9267,1.6
466,9268,5.6
466,9269,3.9
466,9270,3.2
466,9271,4.5
466,9272,9.0
466,9273,2.2
466,9274,3.6
466,9275,9.5
466,9276,9.1
466,9277,3.1
466,9278,9.3
466,9279,3.8
466,9280,3.6
467,9281,1.6
467,9282,4.9
467,9283,4.4
467,9284,2.0
467,9285,2.0
467,9286,9.8
467,9287,0.1
467,9288,4.0
467,9289,6.4
467,9290,1.1
467,9291,7.5
467,9292,0.9
467,9293,6.1
467,9294,7.3
467,9295,8.1
467,9296,5.0
467,9297,1.9
467,9298,1.1
467,9299,2.9
467,9300,8.1
468,9301,1.1
468,9302,8.0
468,9303,3.1
468,9304,4.2
468,9305,7.5
468,9306,2.8
468,9307,7.0
468,9308,4.8
468,9309,7.1
468,9310,9.4
468,9311,0.3
468,9312,3.7
468,9313,9.8
468,9314,0.5
468,9315,3.1
468,9316,4.4
468,9317,0.2
468,9318,0.1
468,9319,5.6
468,9320,2.2
469,9321,1.6
469,9322,8.2
469,9323,8.7
469,9324,5.6
469,9325,0.6
469,9326,5.8
469,9327,3.9
469,9328,7.1
469,9329,3.1
469,9330,9.5
469,9331,5.7
469,9332,6.5
469,9333,4.2
469,9334,0.1
469,9335,3.4
469,9336,7.9
469,9337,6.3
469,9338,1.7
469,9339,8.9
469,9340,2.0
470,9341,1.0
470,9342,7.9
470,9343,2.4
470,9344,3.2
470,9345,2.5
470,9346,4.9
470,9347,4.2
470,9348,5.4
470,9349,9.0
470,9350,6.1
470,9351,8.9
470,9352,1.1
470,9353,5.6
470,9354,6.7
470,9355,5.9
470,9356,5.4
470,9357,7.9
470,9358,1.5
470,9359,0.7
470,9360,2.6
471,9361,4.8
471,9362,5.7
471,9363,3.1
471,9364,9.4
471,9365,9.2
471,9366,3.2
471,9367,7.4
471,9368,2.1
471,9369,9.0
471,9370,2.4
471,9371,8.9
471,9372,2.2
471,9373,3.0
471,9374,8.6
471,9375,1.5
471,9376,2.4
471,9377,9.7
471,9378,8.4
471,9379,3.4
471,9380,7.7
472,9381,0.2
472,9382,5.7
472,9383,7.0
472,9384,2.4
472,9385,0.9
472,9386,9.6
472,9387,3.5
472,9388,8.8
472,9389,4.5
472,9390,6.7
472,9391,6.9
472,9392,3.4
472,9393,5.6
472,9394,7.2
472,9395,5.2
472,9396,4.1
472,9397,6.7
472,9398,3.6
472,9399,7.7
472,9400,6.1
473,9401,1.3
473,9402,0.4
473,9403,4.1
473,9404,9.6
473,9405,3.2
473,9406,2.2
473,9407,1.0
473,9408,7.3
473,9409,7.5
473,9410,2.0
473,9411,6.0
473,9412,5.2
473,9413,4.5
473,9414,9.7
473,9415,1.4
473,9416,3.3
473,9417,8.7
473,9418,4.9
473,9419,0.8
473,9420,0.8
474,9421,7.8
474,9422,3.4
474,9423,5.8
474,9424,4.8
474,9425,4.2
474,9426,4.1
474,9427,0.8
474,9428,6.7
474,9429,6.1
474,9430,0.5
474,9431,9.0
474,9432,2.1
474,9433,4.6
474,9434,6.4
474,9435,3.9
474,9436,2.4
474,9437,2.8
474,9438,5.9
474,9439,9.8
474,9440,5.1
475,9441,6.1
475,9442,2.8
475,9443,6.6
475,9444,6.7
475,9445,1.4
475,9446,8.3
475,9447,8.2
475,9448,6.6
475,9449,6.8
475,9450,6.5
475,9451,8.3
475,9452,2.1
475,9453,1.7
475,9454,2.5
475,9455,7.0
475,9456,3.2
475,9457,8.9
475,9458,4.6
475,9459,1.0
475,9460,1.4
476,9461,6.2
476,9462,0.7
476,9463,6.7
476,9464,8.0
476,9465,5.1
476,9466,9.1
476,9467,6.3
476,9468,1.9
476,9469,9.5
476,9470,0.6
476,9471,5.9
476,9472,7.8
476,9473,5.0
476,9474,3.8
476,9475,8.9
476,9476,4.4
476,9477,5.4
476,9478,3.7
476,9479,3.4
476,9480,5.5
477,9481,2.3
477,9482,0.7
477,9483,0.4
477,9484,0.7
477,9485,3.7
477,9486,3.2
477,9487,4.0
477,9488,7.9
477,9489,4.4
477,9490,8.3
477,9491,0.1
477,9492,2.9
477,9493,8.8
477,9494,6.7
477,9495,9.1
477,9496,2.4
477,9497,1.0
477,9498,5.5
477,9499,9.3
477,9500,5.3
478,9501,9.6
478,9502,2.6
478,9503,2.0
478,9504,4.7
478,9505,0.9
478,9506,1.7
478,9507,1.0
478,9508,3.3
478,9509,4.1
478,9510,2.8
478,9511,3.5
478,9512,7.1
478,9513,8.0
478,9514,3.6
478,9515,4.8
478,9516,6.9
478,9517,0.7
478,9518,4.4
478,9519,3.0
478,9520,4.3
479,9521,2.1
479,9522,1.5
479,9523,7.6
479,9524,4.0
479,9525,0.2
479,9526,0.4
479,9527,4.9
479,9528,6.5
479,9529,6.2
479,9530,9.2
479,9531,9.8
479,9532,6.8
479,9533,1.0
479,9534,0.8
479,9535,7.3
479,9536,4.4
479,9537,9.6
479,9538,5.9
479,9539,8.6
479,9540,8.7
480,9541,9.8
480,9542,6.5
480,9543,7.6
480,9544,6.3
480,9545,6.1
480,9546,1.4
480,9547,4.4
480,9548,2.5
480,9549,5.9
480,9550,2.7
480,9551,2.3
480,9552,8.8
480,9553,1.9
480,9554,4.3
480,9555,4.5
480,9556,5.2
480,9557,3.7
480,9558,0.4
480,9559,9.7
480,9560,6.1
481,9561,1.4
481,9562,0.8
481,9563,6.4
481,9564,5.6
481,9565,2.3
481,9566,1.5
481,9567,7.3
481,9568,2.6
481,9569,5.9
481,9570,8.1
481,9571,0.9
481,9572,9.4
481,9573,7.0
481,9574,6.4
481,9575,5.6
481,9576,5.6
481,9577,5.8
481,9578,10.0
481,9579,6.0
481,9580,7.2
482,9581,5.2
482,9582,6.6
482,9583,9.9
482,9584,6.3
482,9585,8.1
482,9586,4.5
482,9587,2.2
482,9588,1.6
482,9589,2.5
482,9590,6.1
482,9591,0.4
482,9592,4.6
482,9593,8.8
482,9594,3.9
482,9595,9.4
482,9596,7.8
482,9597,8.5
482,9598,7.3
482,9599,1.5
482,9600,5.9
483,9601,5.6
483,9602,5.3
483,9603,7.0
483,9604,3.7
483,9605,3.8
483,9606,5.5
483,9607,7.9
483,9608,9.3
483,9609,0.0
483,9610,3.4
483,9611,4.9
483,9612,4.2
483,9613,8.2
483,9614,7.9
483,9615,6.2
483,9616,5.2
483,9617,7.5
483,9618,2.2
483,9619,2.2
483,9620,9.8
484,9621,2.0
484,9622,9.6
484,9623,9.3
484,9624,8.2
484,9625,5.6
484,9626,3.6
484,9627,5.7
484,9628,8.3
484,9629,7.8
484,9630,9.0
484,9631,7.3
484,9632,8.9
484,9633,0.8
484,9634,3.3
484,9635,1.7
484,9636,9.9
484,9637,8.0
484,9638,5.5
484,9639,5.5
484,9640,1.2
485,9641,1.4
485,9642,2.1
485,9643,0.0
485,9644,3.0
485,9645,7.0
485,9646,8.6
485,9647,0.1
485,9648,2.0
485,9649,1.3
485,9650,1.7
485,9651,1.1
485,9652,3.3
485,9653,7.1
485,9654,6.2
485,9655,3.9
485,9656,7.3
485,9657,6.4
485,9658,3.0
485,9659,2.4
485,9660,2.7
486,9661,6.5
486,9662,1.5
486,9663,5.0
486,9664,6.1
486,9665,9.4
486,9666,1.2
486,9667,2.8
486,9668,4.0
486,9669,3.6
486,9670,2.4
486,9671,1.6
486,9672,1.3
486,9673,8.0
486,9674,2.6
486,9675,2.4
486,9676,0.8
486,9677,0.4
486,9678,7.3
486,9679,0.6
486,9680,5.4
487,9681,5.7
487,9682,0.8
487,9683,3.8
487,9684,5.0
487,9685,9.4
487,9686,9.7
487,9687,7.8
487,9688,5.4
487,9689,1.9
487,9690,4.2
487,9691,9.8
487,9692,8.7
487,9693,1.2
487,9694,9.3
487,9695,1.8
487,9696,7.0
487,9697,5.1
487,9698,7.8
487,9699,2.1
487,9700,7.4
488,9701,4.7
488,9702,2.9
488,9703,7.7
488,9704,4.6
488,9705,3.6
488,9706,7.9
488,9707,2.7
488,9708,5.0
488,9709,4.7
488,9710,3.8
488,9711,5.8
488,9712,7.6
488,9713,1.2
488,9714,9.6
488,9715,7.6
488,9716,0.6
488,9717,0.4
488,9718,1.2
488,9719,1.8
488,9720,4.7
489,9721,4.8
489,9722,6.6
489,9723,3.9
489,9724,5.8
489,9725,6.2
489,9726,6.8
489,9727,1.8
489,9728,3.6
489,9729,6.4
489,9730,5.5
489,9731,9.0
489,9732,7.1
489,9733,8.6
489,9734,7.2
489,9735,8.2
489,9736,4.2
489,9737,2.4
489,9738,0.7
489,9739,5.4
489,9740,0.9
490,9741,1.1
490,9742,7.3
490,9743,1.4
490,9744,4.7
490,9745,9.7
490,9746,0.9
490,9747,2.1
490,9748,7.8
490,9749,6.0
490,9750,0.2
490,9751,0.9
490,9752,7.4
490,9753,4.7
490,9754,4.6
490,9755,1.7
490,9756,3.8
490,9757,6.7
490,9758,7.1
490,9759,3.4
490,9760,2.9
491,9761,6.6
491,9762,8.9
491,9763,9.0
491,9764,6.3
491,9765,7.3
491,9766,9.4
491,9767,7.2
491,9768,7.3
491,9769,0.7
491,9770,6.1
491,9771,7.1
491,9772,2.9
491,9773,4.3
491,9774,6.3
491,9775,6.7
491,9776,4.5
491,9777,9.8
491,9778,8.8
491,9779,0.4
491,9780,9.4
492,9781,9.6
492,9782,4.6
492,9783,9.8
492,9784,1.2
492,9785,1.3
492,9786,1.0
492,9787,2.0
492,9788,7.5
492,9789,6.1
492,9790,9.1
492,9791,8.7
492,9792,3.8
492,9793,2.9
492,9794,0.1
492,9795,5.0
492,9796,6.9
492,9797,4.5
492,9798,7.9
492,9799,8.2
492,9800,5.8
493,9801,5.3
493,9802,6.4
493,9803,6.0
493,9804,9.9
493,9805,7.5
493,9806,1.3
493,9807,9.1
493,9808,4.0
493,9809,6.0
493,9810,3.4
493,9811,4.1
493,9812,1.4
493,9813,9.2
493,9814,0.8
493,9815,8.7
493,9816,3.9
493,9817,4.4
493,9818,6.4
493,9819,2.5
493,9820,9.0
494,9821,2.4
494,9822,9.5
494,9823,0.0
494,9824,0.0
494,9825,7.9
494,9826,8.0
494,9827,4.5
494,9828,3.6
494,9829,4.6
494,9830,1.9
494,9831,5.7
494,9832,0.2
494,9833,8.6
494,9834,4.1
494,9835,6.7
494,9836,0.2
494,9837,3.6
494,9838,5.9
494,9839,0.8
494,9840,2.4
495,9841,3.4
495,9842,6.8
495,9843,7.7
